2384,TYPO3.Flow,Feature,"",Resolved,Should have,Support for injection of setting values,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,1.0 alpha 1,2008-12-30,"","",100,2008-12-30 09:37,"","",1792800,"","","Make it possible that, additional to straight values and objects, (the values of) settings can be injected into an object by using the ""setting"" option (like ""object"" or ""value"")"
2386,TYPO3.Flow,Task,"",Resolved,Should have,AbstractView should be ViewInterface,Bastian Waidelich,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 1,2008-12-30,"","",100,2008-12-30 11:34,"","",12050,"","","To reduce concrete dependencies and enforce loose coupling 
""F3\FLOW3\MVC\View\AbstractView"" should be an interface ""F3\FLOW3\MVC\View\ViewInterface"""
2408,TYPO3.Flow,Feature,"",Resolved,Should have,Automatic flushing of object configuration cache,Robert Lemke,Robert Lemke,2010-10-20 05:39,Object,1.0 alpha 1,2009-01-05,"","",100,2009-01-05 10:16,"","",1792750,"","",Similar to the automatic flushing of the Reflection Cache (or parts of it) the object configuration cache should be rebuilt whenever a class is modified - at least in the development context.
2444,TYPO3.Flow,Task,"",Rejected,Must have,Refactor Request -> Remove *ObjectNamePattern,Sebastian Kurfuerst,Sebastian Kurfuerst,2010-10-20 05:39,MVC,"",2009-01-11,"",5.00,0,2009-01-11 11:21,"","",12450,"","","We should refactor the MVC_Request, to move all logic out of it.

This means the following:
* Drop $controllerObjectNamePattern (and getters/setters for it)
* Drop $viewObjectNamePattern (and getters/setters for it)
* Presumably, a lot of other stuff can be removed as well due to that refacoring.
* Introduce a new $fullyQualifiedControllerObjectName (including setters/getters) which contains fully qualified Controller name, such as F3\MyPackage\MySubPackage\Controller\SomeController
* Analogous for $fullyQualifiedViewObjectName

The fullyQualifiedControllerName is being set by the MVC\Web\Routing\Router.
"
2454,TYPO3.Flow,Task,"",Resolved,Must have,Change license name in @license-tag to correct naming,Malte Jansen,Karsten Dambekalns,2010-10-20 05:39,"",1.0 alpha 1,2009-01-13,"",0.10,100,2009-01-13 10:13,"","",12600,"","","The License-Name in the @license Tag is wrong. The long header is correct.

The ""General"" is missing...

Just replace
@@license http://www.gnu.org/licenses/lgpl.html GNU Lesser Public License, version 3 or later@
with
@@license http://www.gnu.org/licenses/lgpl.html GNU Lesser General Public License, version 3 or later@"
2481,TYPO3.Flow,Bug,"",Resolved,Should have,"Reflection-Service might crash, due to wrong exception",Malte Jansen,"",2010-10-20 05:39,Reflection,"",2009-01-19,"","",100,2009-01-19 06:46,"","",1783450,"","","http://forge.typo3.org/repositories/changes/package-flow3/trunk/Classes/Reflection/F3_FLOW3_Reflection_Service.php

on line 208:
@if ($this->initialized) throw new \F3\FLOW3\ReflectionException('The reflection service can only be initialized once.', 1232044696);@

must be: \F3\FLOW3\Reflection\Exception

(The Exception does not exist...)
"
2486,TYPO3.Fluid,Bug,"",Resolved,Must have,Template names not resolved correctly (file name case issue),Karsten Dambekalns,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-01-20,"","",0,2009-01-20 07:52,"","",2601850,"","","In r1769 I tried to fix a bug which I experienced, in r1773 I reverted the case-change to the template file names. Now, here is what the problem is:

When you call the XSD generation helper, you simply call http://.../fluid

# Since no controller and action is given, ""Default"" and ""index"" are used
# The template is resolved as "".../Default/index.html"", fine.

Now you fill in the form and press proceed.

# Controller and action are given, ""default"" and ""generatexsd"" are used
# The template is resolved as "".../default/generatexsd.html""
# The file lies in "".../Default/generateXSD.html"" and cannot be found, leading to Exception 1225709595

The FLOW3 MVC part circumvents the problem by using getCaseSensitiveObjectName() when looking for controller or view objects. Since the template is not registered with the object manager, this is of no help here, but a similar mechanism is needed.

*Note:* The problem can only be reproduced on a case-sensitive filesystem."
2505,TYPO3.Flow,Bug,"",Resolved,Must have,RequestHandler can not be changed from the package configuration,Christoph Blömer,Robert Lemke,2010-10-20 05:39,Configuration,"",2009-01-22,"","",100,2009-01-22 06:22,"","",1783400,"","","When trying to add or change the possible RequestHandler for a package, the new RequestHandler is not merged.
This is because the Package Manager is not initialized at that time.

A solution for changing the RequestHandler for a package from inside the package configuration is needed.

This is needed because of additional RequestMethods for the WebDAV protocol."
2506,TYPO3.Flow,Feature,"",Resolved,Should have,Automagic action argument registration,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 1,2009-01-22,"","",70,2009-01-22 11:35,"","",1792700,"","","Currently arguments of a controller must be registered manually through the <pre>$this->arguments->addNewArgument()</pre> method.

In the future this should be possible per action and by just defining arguments as method arguments (and properly documenting them):

<pre>
/**
 * @param string $uuid
 * @param string $name 
 * @param string $description Description of blog posting
 */
public function updateAction($uuid, $name, $description) {
}
</pre>

How validation is configured requires, however, further research."
2508,TYPO3.Flow,Bug,"",Rejected,Should have,Object variables which obtain their value from Super Globals are not available in child classes,Christoph Blömer,Robert Lemke,2010-10-20 05:39,MVC,"",2009-01-23,"","",0,2009-01-22 23:31,"","",1783350,"","","When a class variable like $this->SERVER obtains the value from a super global like $_SERVER and the global variable is replaced by the SuperGlobalReplacement, the class variable can not be accessed from a child class."
2509,TYPO3.Flow,Feature,"",Closed,Should have,Mapping properties to complex object -> Part-Mappings,Sebastian Kurfuerst,"",2010-10-20 05:39,MVC,1.0 alpha 1,2009-01-23,"","",0,2009-01-23 05:58,"","",1792650,"","","Example: There is a ""Customer"" domain object with 10 properties.
In the View, we render a form to change two of these properties.
-> However, Data Mapping creates an object with all properties, but only two were submitted.

Somehow we need to make the actually sent properties accessible - to only map these to the target domain object then."
2510,TYPO3.Flow,Feature,"",Closed,Should have,Mapping complex objects -> Relations support,Sebastian Kurfuerst,"",2010-10-20 05:39,Property,"",2009-01-23,"","",0,2009-01-23 05:59,"","",1783300,"","","When mapping complex objects, currently relations are not supported. They are however really important :-) (needs to be done somehow in DomainObjectConverter)"
2511,TYPO3.Flow,Task,"",Resolved,Should have,Refactor Package\Meta to Package\MetaData,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,Package,"",2009-01-23,"","",100,2009-01-23 07:30,"","",12850,"","","The metadata for a package is organized in the ""Meta"" class, following the ""MetaInterface"". This means we also have ""MetaReader"" and various member variables named according to this schema.

Now, a meta reader reads about reading and what a meta interface is is greek to me. :)

Thus it seems to be a good thing to rename that ""Meta"" to ""MetaData"" and adjust the following uses of the name as well."
2515,TYPO3.Flow,Task,"",Resolved,Must have,Inconsistent class names in sub namespaces,Robert Lemke,Robert Lemke,2010-10-20 05:39,"",1.0 alpha 1,2009-01-26,"","",100,2009-01-26 11:44,"","",12900,"","","In the current code base the naming of classes in sub namespaces is not consistent. After a short discussion we came up with the following rules:

 - The unqualified class name must be meant literally even without the namespace. 
 - The main purpose of namespaces is categorization and ordering

Thes rules prevent us from running into conflicts with reserved keywords.

h2. Bad examples:

<pre>
Fully qualified class name            Unqualified class name     Remarks
--------------------------------------------------------------------------------------------------------------------
\F3\FLOW3\Session\PHP                 PHP                        The class is not a representation of PHP!
\F3\FLOW3\Cache\Backend\File          File                       The class doesn't represent a file!
\F3\FLOW3\Session\Interface           Interface                  Not allowed, ""Interface"" is a reserved keyword
\F3\Foo\Controller\Default            Default                    Not allowed, ""Default"" is a reserved keyword
</pre>

h2. Good examples:

<pre>
Fully qualified class name            Unqualified class name     Remarks
--------------------------------------------------------------------------------------------------------------------
\F3\FLOW3\Session\PHPSession          PHPSession                 That's a PHP Session
\F3\FLOW3\Cache\Backend\FileBackend   FileBackend                A File Backend
\F3\FLOW3\Session\SessionInterface    SessionInterface           Interface for a session
\F3\Foo\Controller\DefaultController  DefaultController          The default controller
</pre>

h2. Edge cases:

<pre>
Fully qualified class name            Unqualified class name     Remarks
--------------------------------------------------------------------------------------------------------------------
\F3\FLOW3\Object\Manager              Manager                    If it's the only manager in that namespace, it's okay
\F3\Foo\Bar\Builder                   Builder                    If it's clear what the builder builds (Bar?), it's okay
\F3\FLOW3\Object\Builder              Builder                    Problem: There's a ""ConfigurationBuilder"" in the same
                                                                 namespace, therefore better rename the Builder to
                                                                 ObjectBuilder
\F3\FLOW3\Object\Factory              Factory                    As long as it is the only factory in that namespace, okay
\F3\FLOW3\MVC\ControllerInterface     ControllerInterface        Consequently the interface belongs to all the
                                                                 controllers in the Controller sub namespace
\F3\FLOW3\MVC\Controller\ControllerInterface                     Better
\F3\FLOW3\Cache\AbstractBackend       AbstractBackend            Same here: In reality this class belongs to the backends
\F3\FLOW3\Cache\Backend\AbstractBackend                          Better
</pre>

Scope of this ticket:
# Refactor class names which don't follow the above rules.
# -Add the above rules to the CGL.-
"
2524,TYPO3.Flow,Task,"",Resolved,Must have,Short filenames for class files,Robert Lemke,Robert Lemke,2010-10-20 05:39,"",1.0 alpha 1,2009-01-28,"","",100,2009-01-28 05:00,"","",13000,"","","The convention for names of class files is changed from 

<pre>
  F3_Package_SubPackage_SubSubPackage_UnqualifiedClassName.php
</pre>
to
<pre>
  UnqualifiedClassName.php
</pre>

See also:
http://lists.netfielders.de/pipermail/typo3-project-5_0-general/2009-January/001761.html
"
2536,TYPO3.Flow,Task,"",Resolved,Must have,Additions to coding guidelines,Robert Lemke,"",2010-10-20 05:39,- Documentation -,1.0 alpha 1,2009-01-30,"","",100,2009-01-30 06:02,"","",13050,"","","Add (and explain) the following rules to the CGLs:

1. Prefer strict comparisons whenever possible. Examples:
<pre>
   if ($template)             // BAD
   if (isset($template))      // GOOD
   if ($template !== NULL))   // GOOD
   if ($template !== ''))     // GOOD
   if (strlen($template) > 0) // BAD! strlen(""-1"") is greater than 0
   if (is_string($template) && strlen($template) >0) // BETTER

   if ($foo == $bar)          // BAD, avoid truthy comparisons
   if ($foo != $bar)          // BAD, avoid falsy comparisons
   if ($foo === $bar))        // GOOD
   if ($foo !== $bar))        // GOOD
</pre>

!trueFalse.jpg!

2. Order of methods:

 1. constructor
 2. injection methods
 3. initialization methods (including initializeObject())
 4. public methods
 5. protected methods
 6. private methods
 7. shutdown method(s)
 8. destructor

3. Avoid double-negation:

Instead of @exportSystemView(..., $noRecurse)@ use @exportSystemView(..., $recurse)@. It is more logical to pass TRUE if you want recursion instead of having to pass FALSE. In general, parameters negating things are a bad idea.
"
2556,TYPO3.Flow,Task,"",Resolved,Should have,Use only mock objects instead of the real object manager / factory in Routing tests,Robert Lemke,Bastian Waidelich,2010-10-20 05:39,MVC,"",2009-02-04,"","",100,2009-02-04 06:09,"","",13100,"","",Currently most of the tests of MVC/Web/Routing/* use real objects instead of mocked ones (especially in the RouteTest). This needs to be cleaned up.
2557,TYPO3.Flow,Bug,"",Resolved,Must have,Links rendered by the Router ignore application context,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 1,2009-02-04,"","",100,2009-02-04 06:18,"","",1792600,"","","If the application context is != production, the URL usually includes the index_*.php segment:

<pre>http://myhost/index_dev.php/foo/bar/baz</pre>

The script filename is, however, removed in rendered links which leads to a context switch:

<pre>http://myhost/foo/bar/baz</pre>
"
2558,TYPO3.Flow,Bug,"",Closed,Must have,Property Injection doesn't work with subclasses,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Object,1.0 alpha 1,2009-02-04,"","",100,2009-02-04 07:29,"","",1792550,"","","A property flagged for property injection will only be injected in the class it has been defined, not in one of the subclasses:

<pre>
class Foo {
   
   /**
    * @var Baz
    * @inject
    */
   protected $baz;
}

class Bar extends Foo {
   
   public function doSomething() {
      $this->baz->doSomething()
   }
}

</pre>

... will result in a fatal error because $this->baz is not defined.
"
2580,TYPO3.Flow,Bug,"",Resolved,Must have,Crash in MVC-Controller,Malte Jansen,"",2010-10-20 05:39,MVC,"",2009-02-05,"","",100,2009-02-05 10:12,"","",1783250,"","","The function initializeAction() of the ActionController does not have the access to the to $this->view, because the first the function is called the view is not initilized.

The function is called twice 
1. while creating the object (after the injections) --> $this->view is empty
2. while callActionMethod() --> the view is initialized

_Expected result:_
The view is available in initializeAction().

_Solution:_
Rename initializeAction() to preAction().


Perhaps some postAction() would also be pretty useful."
2601,TYPO3.Flow,Bug,"",Resolved,Must have,canProcessRequest doesn't accept mocked requests,Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 1,2009-02-09,"","",100,2009-02-09 09:44,"","",1792500,"","",Currently the canProcessRequest() method only checks if the class name of the request 100% matches the class names specified in $this->supportedRequestTypes. Therefore sub classes of these (like mock web requests) are not accepted.
2602,TYPO3.Flow,Feature,"",Resolved,Should have,Automatically render the view if action returns nothing (NULL),Robert Lemke,Robert Lemke,2010-10-20 05:39,MVC,1.0 alpha 1,2009-02-10,"","",100,2009-02-10 08:57,"","",1792450,"","","To save even more typing while developing a controller, we can tell the action controller to automatically render a view if a) a view exists and b) the action method didn't return anything."
2603,TYPO3.Flow,Feature,"",Resolved,Must have,Implement magic findBy*() and findOneBy*() methods in the base repository,Robert Lemke,Robert Lemke,2010-10-20 05:39,Persistence,1.0 alpha 1,2009-02-10,"","",0,2009-02-10 12:34,"","",1792400,"","","The base Repository should provide some magic __call() method taking care of findBy*() and findOneBy*() method calls, returning the results of searches for a property called after the method:

<pre>
   $result1 = $repository->findByFoo('bar');
   $result2 = $repository->findOneByFoo('bar');
</pre>

$result1 will contain an array of all objects whose property 'foo' is 'bar'.
$result2 will contain the first object which matches a search for 'foo' == 'bar'.

"
2618,TYPO3.Flow,Bug,"",Rejected,Should have,Tweak/Improvment: ActionController,Malte Jansen,Robert Lemke,2010-10-20 05:39,MVC,"",2009-02-12,"","",0,2009-02-11 18:16,"","",1783200,"","","It's not really a bug, but a little tweak for the ActionController...

What about making the following function _final_? Than it cannot be overwritten...

@/**
 * Implementation of the arguments initilization in the action controller:
 * Automatically registers arguments of the current action
 *
 * Don't override this method - use initializeArguments() instead.
 *
 * @return void
 * @author Robert Lemke <robert@typo3.org>
 * @see initializeArguments()
 * @internal
 */
protected function initializeActionMethodArguments() {

}@"
2619,TYPO3.Flow,Bug,"",Resolved,Must have,Deprecated function in \FLOW3\Classes\AOP\PointcutSettingFilter,Malte Jansen,Robert Lemke,2010-10-20 05:39,AOP,"",2009-02-12,"","",100,2009-02-11 18:28,"","",1783150,"","","Following error is thrown while Testing:

_Deprecated: Function split() is deprecated in ~\Packages\Global\FLOW3\Classes\AOP\PointcutSettingFilter.php on line 122_
_Deprecated: Function split() is deprecated in ~\Packages\Global\FLOW3\Classes\AOP\PointcutSettingFilter.php on line 135_

Solution:

Use explode() or preg_split() instead..."
2621,TYPO3.Flow,Feature,"",Resolved,Must have,Support SPLObjectStorage as container for references to other persisted objects,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,Persistence,1.0 alpha 1,2009-02-12,"","",100,2009-02-12 05:09,"","",1792350,"","","Currently references to other objects must be stored in an array or as a single property:

<pre>
class Invoice {

   /**
    * @var array
    */
   protected $invoiceDetails = array();

   /**
    * @var Customer
    */
   protected $customer;
}

</pre>

But in many cases it makes sense to store objects in an SPLObjectStorage:

<pre>
class Blog {

   /**
    * @var \SPLObjectStorage
    */
   protected $posts;
}

</pre>

By using the SPLObjectStorage we can assure that no post can be added twice
to a blog.

The Persistence Manager should therefore support SPLObjectStorages
"
2630,TYPO3.Flow,Bug,"",Resolved,Must have,Fatal error: Call to undefined method SplObjectStorage::addAll(),Bastian Waidelich,"",2010-10-20 05:39,Persistence,"",2009-02-13,"","",100,2009-02-13 03:58,"","",1783100,"","","With an updated version of the FLOW3 distribution I'm getting a
<pre>
Fatal error: Call to undefined method SplObjectStorage::addAll() in Packages/Global/FLOW3/Classes/Persistence/Manager.php on line 193
</pre>
on every page.

Environment: Ubuntu, PHP 5.3.0alpha3, Dev- & Production-Context"
2669,TYPO3.Fluid,Feature,"",Closed,Could have,PDF version of the documentation,Fabien Udriot,"",2012-02-17 06:55,"","",2009-02-20,"","",0,2009-02-20 08:04,"","",2601800,"","","In the attachment, there is the PDF version of the documentation.

If you are interested by the script that makes the conversion DocBook -> PDF, let me know.

Cheers."
2683,TYPO3.Flow,Bug,"",Resolved,Should have,Advice can only be declared on public methods,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,AOP,"",2009-02-23,"","",100,2009-02-23 09:37,"","",1783050,"","","Advice can only be declared on public methods. This should work for protected methods, too."
2711,TYPO3.Flow,Task,"",Resolved,Should have,Refactor method names in configuration manager,Karsten Dambekalns,"",2010-10-20 05:39,Configuration,"",2009-02-25,"","",100,2009-02-25 14:40,"","",13400,"","","The methods getSpecialConfiguration() and loadSpecialConfiguration() seem to be misnamed. What is special about them? I guess they should be named simply without the special, so that we have ""settings"" and ""configuration"" in the manager."
2738,TYPO3.Flow,Feature,"",Closed,Should have,"Routing: Configurable appendix for ""formatless"" URIs",Karsten Dambekalns,Bastian Waidelich,2010-10-20 05:39,MVC,"",2009-03-02,"","",0,2009-03-02 05:36,"","",1783000,"","","It should be possible to create ""mycompany/about-us.html"" as well as ""mycompany/about-us/"" or even ""mycompany/about-us/index.html"". That is, if no trailing slash or filename would be generated, something configurable should happen instead.

See realurl's ""appendMissingSlash"" for it's equivalent."
2751,TYPO3.Flow,Bug,"",Resolved,Must have,Routing: generated links must keep index.php if needed,Karsten Dambekalns,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 5,2009-03-03,"","",100,2009-03-03 09:18,"","",1798050,"","",URI generated must keep index.php if needed (e.g. if mod_rewrite is not available)
2765,TYPO3.Flow,Bug,"",Resolved,Must have,request path is not correctly determined  when FLOW3 isn't installed in webroot,Bastian Waidelich,Karsten Dambekalns,2010-10-20 05:39,MVC,"",2009-03-05,"","",100,2009-03-05 08:48,"","",1782950,"","","When FLOW3 is not installed in the htdocs root, it does not correctly determine the request path of the URI.
Example:
http://localhost/flow3/Public/
Instead of displaying the default view, FLOW3 tries to find the ""Public""-Controller in the ""flow3""-Package and throws a 404.

A temporary solution is to create a virtual host, so you can access FLOW3's root via
http://flow3/ (or the like)"
2815,TYPO3.Fluid,Feature,"",Resolved,Must have,Support for objects as values in hidden fields,Robert Lemke,Robert Lemke,2010-10-20 05:44,"",1.0.0 alpha 1,2009-03-10,"","",100,2009-03-10 11:12,"","",2603100,"","","Currently only types which can be casted to string are support as values in hidden form fields. However, it should be possible to use (domain) objects as values:

<pre>
	<f3:form method=""post"" action=""create"" object=""invoice"">
		<f3:form.textbox name=""properties[title]"" property=""title"" />
		<f3:form.textarea name=""properties[description]"" property=""description"" />
		<f3:form.hidden name=""properties[customer]"" value=""{customer}"" />
		<f3:form.submit>Create Invoice</f3:form.submit>
	</f3:form>
</pre>

Internally Fluid would convert the object into an identity array (not clear yet, if / when it becomes array('__uuid' => '1234...') or array('__identity' => array('title' => 'the title', 'number' => 234)) which then is converted back to an object by FLOW3's MVC framework on processing the request after the form has been submitted."
2816,TYPO3.Flow,Feature,"",Resolved,Must have,Implement redirect to action,Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-10,"","",100,2009-03-10 11:22,"","",1792300,"","","The Abstract Controller currently provides a method ""redirect"" which allows for redirecting to a specified URI. The more common requirement however is to redirect to a certain action / controller / package. Therefore redirect() should take the same (or at least similar) arguments like forward() and an additional method redirectToURI() should be implemented."
2817,TYPO3.Flow,Feature,"",Needs Feedback,Should have,Provide safeguard for preventing multiple submits of a form,Robert Lemke,"",2013-10-31 08:38,MVC,"",2009-03-10,"","",0,2009-03-10 11:31,"","",1782900,"","","We need a mechanism which prevents the user from accidentally submitting a form multiple times. This should be handled both on the client and on the server side.

On the client side a simple JavaScript will check if the form has been submitted and if so displays a message if the user tries to submit it a second time.

On the server side some hash which is unique to that rendered form should be checked to figure out if that particular form instance is already being processed."
2818,TYPO3.Flow,Feature,"",Closed,Should have,Provide safeguard for preventing multiple submits of a form,Robert Lemke,"",2010-10-20 05:39,MVC,"",2009-03-10,"","",0,2009-03-10 11:31,"","",1782850,"","","We need a mechanism which prevents the user from accidentally submitting a form multiple times. This should be handled both on the client and on the server side.

On the client side a simple JavaScript will check if the form has been submitted and if so displays a message if the user tries to submit it a second time.

On the server side some hash which is unique to that rendered form should be checked to figure out if that particular form instance is already being processed."
2819,TYPO3.Flow,Feature,"",Resolved,Must have,"View Helper ""Flash Message""",Robert Lemke,Karsten Dambekalns,2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-10,"","",100,2009-03-10 11:38,"","",1792250,"","","Provide a view helper which allows for handling ""flash messages"", i.e. a short message / chunk of HTML which transports information from one action to another.

Example: the createAction() successfully creates a Thing and submits the message ""Successfully created Thing."" to the view helper. Then a redirect to the indexAction() is carried out. The index view contains an area which displays a flash message, if any. In this case there's one: ""Sucessfully created Thing.""."
2824,TYPO3.Fluid,Bug,"",Resolved,Must have,TemplateView can't be easily extended,Bastian Waidelich,Sebastian Kurfuerst,2010-10-20 05:44,"","",2009-03-11,"","",0,2009-03-11 18:41,"","",2601750,"","","When using custom views that extend F3\Fluid\View\TemplateView the required cache backend is not properly initialized because FLOW3s dependency injection is active only for configured classes, not their subclasses.
First I thought this was a bug in the DI mechanism. Meanwhile I'm not sure anymore and I don't know, how other DI-frameworks handle this issue.

A solution would be to extract cache handling into an AOP aspect which is active for subclasses too. Patch follows."
2825,TYPO3.Flow,Feature,"",Resolved,Should have,Routing: Route Part options,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-12,2009-03-16,2.00,100,2009-03-12 07:46,"","",1792200,"","","Route Parts need to be configurable. So that you can write
<pre>
MyRoute:
  uriPattern: {foo}
  routeParts:
    foo:
      options:
        caseSensitive: y
</pre>

Probably Route Part options should be inherited from global configuration."
2832,TYPO3.Flow,Feature,"",Resolved,Must have,"Implement a ""(String)Length Validator""",Robert Lemke,"",2010-10-20 05:39,Validation,1.0 alpha 1,2009-03-12,"","",100,2009-03-12 11:36,"","",1792150,"","","We need a validator which checks a minimum and / or maximum string length.
I suggest that the validator is just named ""LengthValidator""."
2851,TYPO3.Flow,Bug,"",Resolved,Must have,TextValidator is insecure,Jochen Rau,Andreas Förthner,2010-10-20 05:39,Validation,"",2009-03-16,"","",0,2009-03-16 07:13,"","",1782800,"","","The TextValidator is insecure. It filters an input string based on a black list only with ASCII chars:

if (!is_string($value) || preg_match('/<[\/]*[a-z,A-Z,0-9]*>/', $value)) {
[...]
}

XSS injections could be decoded e.g. in hexadecimal format. I propose the following solution:

if ($value !== filter_var($value, FILTER_SANITIZE_STRING)) {
[...]
}

-- jochen"
2852,TYPO3.Flow,Feature,"",Resolved,Should have,Improve viewObjectName determination,Bastian Waidelich,"",2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-16,"","",100,2009-03-16 07:38,"","",1792100,"","","Currently _\F3\FLOW3\MVC\Controller\ActionController_ either calls _resolveViewObjectName()_ or uses _$this->viewObjectName_ to determine the view object name.
That means that you'll have to create a view for every action in your controller, or you set _$viewObjectName_ to a general view class. But you can't have both, e.g. use _F3\Fluid\View\TemplateView_ for all actions and your own views for ajax-requests (e.g. _@format = 'json'_).

A possible solution could be:
rename _$this->viewObjectName_ to _$this->defaultViewObjectName_ in _ActionController_ and always check, whether there exists a custom implementation first."
2853,TYPO3.Flow,Feature,"",Resolved,Should have,"Routing: @action, @format... should be settable via request arguments",Bastian Waidelich,Bastian Waidelich,2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-16,"","",100,2009-03-16 07:46,"","",1792050,"","","Currently all ""@-arguments"" (@package, @subpackage, @controller, @action and @format) are checked only for ""route match results"". You can't set the action via _GET / _POST.
Imagine, you have a form with two submit buttons
<pre>
<button name=""@action1"">action 01</button>
<button name=""@action2"">action 02</button>
</pre>
IMO that should be possible.
TODOs for this feature:

1. check these arguments in the router: <pre>if ($request->hasArgument('@action')) {
	$request->setControllerActionName($request->getArgument('@action'));
}
...</pre>

2. modify URIHelper and make action-argument optional
"
2856,TYPO3.Flow,Bug,"",Resolved,Must have,Fatal error: Class 'F3\FLOW3\MVC\Controller\LogicException' not found,Bastian Waidelich,Bastian Waidelich,2010-10-20 05:39,MVC,1.0 alpha 1,2009-03-16,"","",100,2009-03-16 12:15,"","",1792000,"","","Seems to be a missing slash in ""throw new LogicException"" in F3\FLOW3\MVC\Controller\Arguments.
We have to look for more of these missing slashes for SPL-Classes, I'm sure there are more!"
2957,TYPO3.Flow,Feature,"",Resolved,Must have,Errors and exceptions should be logged to system log,Karsten Dambekalns,Robert Lemke,2010-10-20 05:39,Error,1.0 alpha 1,2009-03-24,"","",100,2009-03-24 07:21,"","",1791950,"","",.
2974,TYPO3.Flow,Bug,"",New,Must have,Aspect / Proxy Cache is not emptied automatically if an interface used for introduction was modified,Robert Lemke,Robert Lemke,2011-10-21 07:20,AOP,"",2009-03-25,"","",0,2009-03-25 11:28,"","",1782750,"",FLOW3 1.0.0,"On modifying an interface which is used in an aspect for introduction, the whole proxy class cache must be flushed."
2979,TYPO3.Flow,Feature,"",Resolved,Must have,Implement replace() method for the base Repository,Robert Lemke,Robert Lemke,2010-10-20 05:39,Persistence,1.0 alpha 1,2009-03-26,"","",100,2009-03-26 08:39,"","",1791900,"","",The base Repository implementation should implement a method which allows for replacing an object which exists in the repository by another object. This method (or the methods called by this method) must take the identity map and uuid into account.
2982,TYPO3.Flow,Feature,"",Resolved,Must have,"Allow ""-"" as character for identifier in caching framework",Oliver Hader,Robert Lemke,2010-10-20 05:39,Cache,1.0 alpha 1,2009-03-26,"","",100,2009-03-26 13:05,"","",1791850,"","","The caching framework contains the allowed characters that can be used for identifiers.
Since this part was backported to TYPO3 4.3 there's an issue with using the caching framework on pages with negative page IDs (e.g. ""-1""). Therefore a identifier like ""pageId_-1"" would be defined which is not allowed.

In TYPO3 4.3 context this occurs in the context of workspaces/versioning.

The dash ""-"" is currently used in the file backend as separator."
2983,TYPO3.Fluid,Bug,"",Resolved,Should have,Create a LinkViewHelper for TYPO3 v4 Fluid,Sebastian Kurfuerst,Bastian Waidelich,2010-10-20 05:44,"","",2009-03-26,"","",100,2009-03-26 13:19,"","",2601700,"","","Currently, Fluid for TYPO3 v4 does not have the possibility to create links to other pages in TYPO3.
This needs to be fixed urgently..

Something like <f3:link action=""..."" controller=""...""></f3:link> should be possible.

Additionally, the functionality of TYPOLINK needs to be accessed as well (links to a given UID, PID; ...)"
3027,TYPO3.Flow,Bug,"",Resolved,Must have,Rev 2122 results in an Exeption when loading FLOW3 a second time after clearing the chache,Christoph Blömer,Robert Lemke,2010-10-20 05:39,Reflection,1.0 alpha 1,2009-04-02,"","",100,2009-04-02 16:19,"","",1791800,"","","In Development Context I get:
#1166550023: Object ""F3\WebDAV\MVC\RequestHandler_AOPProxy_Development"" is not registered. (More information)

F3\FLOW3\Object\Exception\UnknownObject thrown in file
C:\xampp\htdocs\FLOW3\Packages\Global\FLOW3\Classes\Object\Manager.php in line 242.

In Productin Context I get:
#1166550023: Object ""F3\WebDAV\MVC\RequestHandler_AOPProxy_Production"" is not registered. (More information)

F3\FLOW3\Object\Exception\UnknownObject thrown in file
C:\xampp\htdocs\FLOW3\Packages\Global\FLOW3\Classes\Object\Manager.php in line 242.

Do I need to configure the RequestHandler somehow to work again? Or is this a Bug introduced in this Revision?
"
